id,submit,submitLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,guess,guessLastChangedAt
01HNDCX60Y9TSHK57SMY0CCWFG,,,01HNDC8X8QKHH4TBVM970W86SP,2024-01-30T14:38:25.310555295Z,01HNDC8X9AJ1GFFCCZJ3AWABH1,2024-01-30T14:38:25.310555295Z,01HNDCH2GZ9480XZNNNYEB5QMT,2024-01-30T14:38:25.310555295Z,01HNDCH49VVBMVRGTW4CV9MJFB,2024-01-30T14:38:25.310555295Z,01HNDC6XD3WGF2NY9P5A1EVH24,2024-01-30T14:38:25.310555295Z,,
01HNDCXH05WJ6ADBRSVWQVVAHQ,true,2024-01-30T14:38:46.255701759Z,01HNDC2SCDA2PS3G1H5HTTA4BW,2024-01-30T14:38:36.549301136Z,01HNDC2SCZYNP9206KZ6Y50E05,2024-01-30T14:38:36.549301136Z,01HNDCTARQVNNQC2DHGBKJ7NX1,2024-01-30T14:38:36.549301136Z,01HNDCTD3MV89ABQ9549F0D7BQ,2024-01-30T14:38:36.549301136Z,01HNDCDXK8CXR5CV0WSZ2N08VW,2024-01-30T14:38:36.549301136Z,31,2024-01-30T14:38:46.11911405Z
01HNDCXH13PKSBPNF2SCMGH9TE,true,2024-01-30T14:38:47.300059462Z,01HNDC2SCDA2PS3G1H5HTTA4BW,2024-01-30T14:38:36.579168963Z,01HNDC2SCZYNP9206KZ6Y50E05,2024-01-30T14:38:36.579168963Z,01HNDCTARQVNNQC2DHGBKJ7NX1,2024-01-30T14:38:36.579168963Z,01HNDCTD3MV89ABQ9549F0D7BQ,2024-01-30T14:38:36.579168963Z,01HNDCJKZRXXD9W42XVJD424G1,2024-01-30T14:38:36.579168963Z,25,2024-01-30T14:38:47.328940438Z
01HNDCXH1YYCK4KE7HYEPACFK7,true,2024-01-30T14:38:48.881720493Z,01HNDC2SCDA2PS3G1H5HTTA4BW,2024-01-30T14:38:36.60670468Z,01HNDC2SCZYNP9206KZ6Y50E05,2024-01-30T14:38:36.60670468Z,01HNDCTARQVNNQC2DHGBKJ7NX1,2024-01-30T14:38:36.60670468Z,01HNDCTD3MV89ABQ9549F0D7BQ,2024-01-30T14:38:36.60670468Z,01HNDCKP808JZHQ47ZV3BCMGAK,2024-01-30T14:38:36.60670468Z,45,2024-01-30T14:38:48.912946667Z
01HNDCXH2RQ4XZMNCS3Z8RMVPK,true,2024-01-30T14:38:45.30850868Z,01HNDC2SCDA2PS3G1H5HTTA4BW,2024-01-30T14:38:36.632103251Z,01HNDC2SCZYNP9206KZ6Y50E05,2024-01-30T14:38:36.632103251Z,01HNDCTARQVNNQC2DHGBKJ7NX1,2024-01-30T14:38:36.632103251Z,01HNDCTD3MV89ABQ9549F0D7BQ,2024-01-30T14:38:36.632103251Z,01HNDCFZ6RRGCMRMS4A7GC13JX,2024-01-30T14:38:36.632103251Z,50,2024-01-30T14:38:45.242301122Z
01HNDCXR0W6T93CF6TG59Q9AXY,true,2024-01-30T14:38:56.220889049Z,01HNDC2T4B5RG8B9H5Q1KE1XB6,2024-01-30T14:38:43.740869918Z,01HNDC2T4YGQE9BBG0H0DQE0NX,2024-01-30T14:38:43.740869918Z,01HNDCXMKWG43TDEBRCSF12YEZ,2024-01-30T14:38:43.740869918Z,01HNDCXNYR7ZYTS9BNXH8S1EVB,2024-01-30T14:38:43.740869918Z,01HNDCRQT5HQZQJYCVVFEQFPWE,2024-01-30T14:38:43.740869918Z,0,2024-01-30T14:38:56.155719072Z
01HNDCXR1XYZ0P7F68ZDHSQ1C6,,,01HNDC2T4B5RG8B9H5Q1KE1XB6,2024-01-30T14:38:43.773237165Z,01HNDC2T4YGQE9BBG0H0DQE0NX,2024-01-30T14:38:43.773237165Z,01HNDCXMKWG43TDEBRCSF12YEZ,2024-01-30T14:38:43.773237165Z,01HNDCXNYR7ZYTS9BNXH8S1EVB,2024-01-30T14:38:43.773237165Z,01HNDCX113WMQN2RX13W53H4BK,2024-01-30T14:38:43.773237165Z,,
01HNDCXR2XJPKXPATVYKX8BYZN,true,2024-01-30T14:38:54.7767914Z,01HNDC2T4B5RG8B9H5Q1KE1XB6,2024-01-30T14:38:43.805477059Z,01HNDC2T4YGQE9BBG0H0DQE0NX,2024-01-30T14:38:43.805477059Z,01HNDCXMKWG43TDEBRCSF12YEZ,2024-01-30T14:38:43.805477059Z,01HNDCXNYR7ZYTS9BNXH8S1EVB,2024-01-30T14:38:43.805477059Z,01HNDCRY7VS260WNJNG5GYN83V,2024-01-30T14:38:43.805477059Z,50,2024-01-30T14:38:54.658746388Z
01HNDCXR3T996DY132GKE6KBJB,true,2024-01-30T14:39:11.424948637Z,01HNDC2T4B5RG8B9H5Q1KE1XB6,2024-01-30T14:38:43.834677701Z,01HNDC2T4YGQE9BBG0H0DQE0NX,2024-01-30T14:38:43.834677701Z,01HNDCXMKWG43TDEBRCSF12YEZ,2024-01-30T14:38:43.834677701Z,01HNDCXNYR7ZYTS9BNXH8S1EVB,2024-01-30T14:38:43.834677701Z,01HNDCRX98Z8QGFQX7KBHTZG8M,2024-01-30T14:38:43.834677701Z,25,2024-01-30T14:39:11.368675828Z
01HNDCXRGBKT9YVH7518XZQ731,,,01HNDC2SZRQFKQY4T3TCVR8R41,2024-01-30T14:38:44.235995475Z,01HNDC2T07P9D0825P1RBCSX3Q,2024-01-30T14:38:44.235995475Z,01HNDCWHXW6A3VV862SKR0NZ81,2024-01-30T14:38:44.235995475Z,01HNDCWKXY3Z5QSPGWXPS5PH2J,2024-01-30T14:38:44.235995475Z,01HNDCNH6CM4Y32KVRN48KZ8R0,2024-01-30T14:38:44.235995475Z,,
01HNDCXRHCWV80TMQN0K9W6E24,true,2024-01-30T14:38:55.454055235Z,01HNDC2SZRQFKQY4T3TCVR8R41,2024-01-30T14:38:44.268400223Z,01HNDC2T07P9D0825P1RBCSX3Q,2024-01-30T14:38:44.268400223Z,01HNDCWHXW6A3VV862SKR0NZ81,2024-01-30T14:38:44.268400223Z,01HNDCWKXY3Z5QSPGWXPS5PH2J,2024-01-30T14:38:44.268400223Z,01HNDCS1F4P07DT12J7R3NKNB3,2024-01-30T14:38:44.268400223Z,20,2024-01-30T14:38:55.423831923Z
01HNDCXRJ86WW343608HT3WA6J,true,2024-01-30T14:38:56.730608745Z,01HNDC2SZRQFKQY4T3TCVR8R41,2024-01-30T14:38:44.296536684Z,01HNDC2T07P9D0825P1RBCSX3Q,2024-01-30T14:38:44.296536684Z,01HNDCWHXW6A3VV862SKR0NZ81,2024-01-30T14:38:44.296536684Z,01HNDCWKXY3Z5QSPGWXPS5PH2J,2024-01-30T14:38:44.296536684Z,01HNDCRP3H6Q7NG31VYXM9VJ0K,2024-01-30T14:38:44.296536684Z,30,2024-01-30T14:38:56.701313477Z
01HNDCXRK5RHNDMH0QN93E5DCK,true,2024-01-30T14:38:59.555584189Z,01HNDC2SZRQFKQY4T3TCVR8R41,2024-01-30T14:38:44.32547633Z,01HNDC2T07P9D0825P1RBCSX3Q,2024-01-30T14:38:44.32547633Z,01HNDCWHXW6A3VV862SKR0NZ81,2024-01-30T14:38:44.32547633Z,01HNDCWKXY3Z5QSPGWXPS5PH2J,2024-01-30T14:38:44.32547633Z,01HNDCRD1YH2CCKKSFCE3ZBZJQ,2024-01-30T14:38:44.32547633Z,20,2024-01-30T14:38:59.419685946Z
01HNDCXY6CF9MV1YFD80E34YRZ,true,2024-01-30T14:38:59.688920015Z,01HNDC2SCDA2PS3G1H5HTTA4BW,2024-01-30T14:38:50.060897801Z,01HNDC2SCZYNP9206KZ6Y50E05,2024-01-30T14:38:50.060897801Z,01HNDCTAQXHZYNWBTJZFPTKPV4,2024-01-30T14:38:50.060897801Z,01HNDCTD0QS85C5C5PNC7DPWFC,2024-01-30T14:38:50.060897801Z,01HNDCDXK8CXR5CV0WSZ2N08VW,2024-01-30T14:38:50.060897801Z,31,2024-01-30T14:38:59.597464915Z
01HNDCXY97V7TYTHQHC3HH58AZ,true,2024-01-30T14:39:08.630282616Z,01HNDC2SCDA2PS3G1H5HTTA4BW,2024-01-30T14:38:50.151690132Z,01HNDC2SCZYNP9206KZ6Y50E05,2024-01-30T14:38:50.151690132Z,01HNDCTAQXHZYNWBTJZFPTKPV4,2024-01-30T14:38:50.151690132Z,01HNDCTD0QS85C5C5PNC7DPWFC,2024-01-30T14:38:50.151690132Z,01HNDCFZ6RRGCMRMS4A7GC13JX,2024-01-30T14:38:50.151690132Z,45,2024-01-30T14:39:08.517971576Z
01HNDCXYAXGJY5KWN2XGH073S5,true,2024-01-30T14:39:06.883047904Z,01HNDC2SCDA2PS3G1H5HTTA4BW,2024-01-30T14:38:50.20540123Z,01HNDC2SCZYNP9206KZ6Y50E05,2024-01-30T14:38:50.20540123Z,01HNDCTAQXHZYNWBTJZFPTKPV4,2024-01-30T14:38:50.20540123Z,01HNDCTD0QS85C5C5PNC7DPWFC,2024-01-30T14:38:50.20540123Z,01HNDCJKZRXXD9W42XVJD424G1,2024-01-30T14:38:50.20540123Z,25,2024-01-30T14:39:06.914512218Z
01HNDCXYCDJSS5M12TZ726JNYH,true,2024-01-30T14:39:01.693999706Z,01HNDC2SCDA2PS3G1H5HTTA4BW,2024-01-30T14:38:50.253450694Z,01HNDC2SCZYNP9206KZ6Y50E05,2024-01-30T14:38:50.253450694Z,01HNDCTAQXHZYNWBTJZFPTKPV4,2024-01-30T14:38:50.253450694Z,01HNDCTD0QS85C5C5PNC7DPWFC,2024-01-30T14:38:50.253450694Z,01HNDCKP808JZHQ47ZV3BCMGAK,2024-01-30T14:38:50.253450694Z,45,2024-01-30T14:39:01.899398837Z
01HNDCXYDT1XWH5AXXCS4Q891F,,,01HNDC8XW0KNX09V30K2VN023V,2024-01-30T14:38:50.298364944Z,01HNDC8XWYRY0CGEX6K29XMKKS,2024-01-30T14:38:50.298364944Z,01HNDCS477GD2Y1MFR2RK538NB,2024-01-30T14:38:50.298364944Z,01HNDCS7DS53V1CGSSFD6QAQYT,2024-01-30T14:38:50.298364944Z,01HNDC2N3ZMS2HYDPM48KW2XQE,2024-01-30T14:38:50.298364944Z,,
01HNDCXYGZA8D84DVJ4DTE4V1K,true,2024-01-30T14:39:01.050141613Z,01HNDC8XW0KNX09V30K2VN023V,2024-01-30T14:38:50.3992629Z,01HNDC8XWYRY0CGEX6K29XMKKS,2024-01-30T14:38:50.3992629Z,01HNDCS477GD2Y1MFR2RK538NB,2024-01-30T14:38:50.3992629Z,01HNDCS7DS53V1CGSSFD6QAQYT,2024-01-30T14:38:50.3992629Z,01HNDC52870S662PQWG67CRBYW,2024-01-30T14:38:50.3992629Z,40,2024-01-30T14:39:01.151507149Z
01HNDCXYM328QHWNY379S2CRZ6,,,01HNDC8XW0KNX09V30K2VN023V,2024-01-30T14:38:50.499579884Z,01HNDC8XWYRY0CGEX6K29XMKKS,2024-01-30T14:38:50.499579884Z,01HNDCS477GD2Y1MFR2RK538NB,2024-01-30T14:38:50.499579884Z,01HNDCS7DS53V1CGSSFD6QAQYT,2024-01-30T14:38:50.499579884Z,01HNDC543DM9AMPZFGG3F558DT,2024-01-30T14:38:50.499579884Z,,
01HNDCXYNXXSY2QNGH6TT4Z1WK,true,2024-01-30T14:39:02.557094065Z,01HNDC8XW0KNX09V30K2VN023V,2024-01-30T14:38:50.557993718Z,01HNDC8XWYRY0CGEX6K29XMKKS,2024-01-30T14:38:50.557993718Z,01HNDCS477GD2Y1MFR2RK538NB,2024-01-30T14:38:50.557993718Z,01HNDCS7DS53V1CGSSFD6QAQYT,2024-01-30T14:38:50.557993718Z,01HNDC7FPT0R2105FXKJ5VM2MX,2024-01-30T14:38:50.557993718Z,95,2024-01-30T14:39:02.522206313Z
01HNDCY24JGKPZTKJ25D5DCHWP,,,01HNDC2SJ65AP7H2DT0N9NGY4A,2024-01-30T14:38:54.098131194Z,01HNDC2SJP1HST2TWCBB01WGFZ,2024-01-30T14:38:54.098131194Z,01HNDCW0Z0H4FRFV206174CFDV,2024-01-30T14:38:54.098131194Z,01HNDCW2MWWE64PG0XVB2HGNBE,2024-01-30T14:38:54.098131194Z,01HNDCRBZ3KF1R3DXB6S3ZXVR0,2024-01-30T14:38:54.098131194Z,,
01HNDCY25KE3PM3TDEXGY4KG8A,,,01HNDC2SJ65AP7H2DT0N9NGY4A,2024-01-30T14:38:54.131383745Z,01HNDC2SJP1HST2TWCBB01WGFZ,2024-01-30T14:38:54.131383745Z,01HNDCW0Z0H4FRFV206174CFDV,2024-01-30T14:38:54.131383745Z,01HNDCW2MWWE64PG0XVB2HGNBE,2024-01-30T14:38:54.131383745Z,01HNDCS2RA7GW4QTTX297FBFM2,2024-01-30T14:38:54.131383745Z,,
01HNDCY26FPZKX9EHD8Z5T1A6C,,,01HNDC2SJ65AP7H2DT0N9NGY4A,2024-01-30T14:38:54.159483827Z,01HNDC2SJP1HST2TWCBB01WGFZ,2024-01-30T14:38:54.159483827Z,01HNDCW0Z0H4FRFV206174CFDV,2024-01-30T14:38:54.159483827Z,01HNDCW2MWWE64PG0XVB2HGNBE,2024-01-30T14:38:54.159483827Z,01HNDCK1SWKTN37RVN7WG6QR2P,2024-01-30T14:38:54.159483827Z,,
01HNDCY3N9ERDH0SZFA6Q5BSTG,true,2024-01-30T14:39:00.394892969Z,01HNDC8X8QKHH4TBVM970W86SP,2024-01-30T14:38:55.657837305Z,01HNDC8X9AJ1GFFCCZJ3AWABH1,2024-01-30T14:38:55.657837305Z,01HNDCH2GZ9480XZNNNYEB5QMT,2024-01-30T14:38:55.657837305Z,01HNDCH4Q8A3CT0GHKFZ4V4EPQ,2024-01-30T14:38:55.657837305Z,01HNDC4JC9AWTT9XZ54PWGHSWX,2024-01-30T14:38:55.657837305Z,49,2024-01-30T14:39:00.362577853Z
01HNDCY3PARGMD0AB3V78NQD75,true,2024-01-30T14:39:01.231871483Z,01HNDC8X8QKHH4TBVM970W86SP,2024-01-30T14:38:55.690509095Z,01HNDC8X9AJ1GFFCCZJ3AWABH1,2024-01-30T14:38:55.690509095Z,01HNDCH2GZ9480XZNNNYEB5QMT,2024-01-30T14:38:55.690509095Z,01HNDCH4Q8A3CT0GHKFZ4V4EPQ,2024-01-30T14:38:55.690509095Z,01HNDC32YC48ANT6H5Z1K15KDV,2024-01-30T14:38:55.690509095Z,25,2024-01-30T14:39:01.326363648Z
01HNDCY3Q6D8FSQJQ71P7GP02Z,true,2024-01-30T14:39:00.795085682Z,01HNDC8X8QKHH4TBVM970W86SP,2024-01-30T14:38:55.718547858Z,01HNDC8X9AJ1GFFCCZJ3AWABH1,2024-01-30T14:38:55.718547858Z,01HNDCH2GZ9480XZNNNYEB5QMT,2024-01-30T14:38:55.718547858Z,01HNDCH4Q8A3CT0GHKFZ4V4EPQ,2024-01-30T14:38:55.718547858Z,01HNDC6XD3WGF2NY9P5A1EVH24,2024-01-30T14:38:55.718547858Z,7,2024-01-30T14:39:00.827390138Z
01HNDCY3R4CNZ9E4JAYVRT2PZ3,true,2024-01-30T14:39:07.287184985Z,01HNDC8X8QKHH4TBVM970W86SP,2024-01-30T14:38:55.748574546Z,01HNDC8X9AJ1GFFCCZJ3AWABH1,2024-01-30T14:38:55.748574546Z,01HNDCH2GZ9480XZNNNYEB5QMT,2024-01-30T14:38:55.748574546Z,01HNDCH4Q8A3CT0GHKFZ4V4EPQ,2024-01-30T14:38:55.748574546Z,01HNDC645B7V9G4HAWS35HBAN6,2024-01-30T14:38:55.748574546Z,25,2024-01-30T14:39:07.210181494Z
01HNDCYFMYDZNWGX13F3DCAE14,,,01HNDC8X8QKHH4TBVM970W86SP,2024-01-30T14:39:07.934623712Z,01HNDC8X9AJ1GFFCCZJ3AWABH1,2024-01-30T14:39:07.934623712Z,01HNDCH2KT7QCKMNFFHKVPFNWY,2024-01-30T14:39:07.934623712Z,01HNDCH4CNFEJ319FBN3YE87M6,2024-01-30T14:39:07.934623712Z,01HNDC32YC48ANT6H5Z1K15KDV,2024-01-30T14:39:07.934623712Z,,
01HNDCYFNSVN03WQCTM8155W5A,,,01HNDC8X8QKHH4TBVM970W86SP,2024-01-30T14:39:07.961480412Z,01HNDC8X9AJ1GFFCCZJ3AWABH1,2024-01-30T14:39:07.961480412Z,01HNDCH2KT7QCKMNFFHKVPFNWY,2024-01-30T14:39:07.961480412Z,01HNDCH4CNFEJ319FBN3YE87M6,2024-01-30T14:39:07.961480412Z,01HNDC4JC9AWTT9XZ54PWGHSWX,2024-01-30T14:39:07.961480412Z,,
01HNDCYFPK9WH9QBECBTX7ZQ0Z,,,01HNDC8X8QKHH4TBVM970W86SP,2024-01-30T14:39:07.987553799Z,01HNDC8X9AJ1GFFCCZJ3AWABH1,2024-01-30T14:39:07.987553799Z,01HNDCH2KT7QCKMNFFHKVPFNWY,2024-01-30T14:39:07.987553799Z,01HNDCH4CNFEJ319FBN3YE87M6,2024-01-30T14:39:07.987553799Z,01HNDC645B7V9G4HAWS35HBAN6,2024-01-30T14:39:07.987553799Z,,
01HNDCYFQDMQZAKBQRF5R9C5B0,,,01HNDC8X8QKHH4TBVM970W86SP,2024-01-30T14:39:08.013193483Z,01HNDC8X9AJ1GFFCCZJ3AWABH1,2024-01-30T14:39:08.013193483Z,01HNDCH2KT7QCKMNFFHKVPFNWY,2024-01-30T14:39:08.013193483Z,01HNDCH4CNFEJ319FBN3YE87M6,2024-01-30T14:39:08.013193483Z,01HNDC6XD3WGF2NY9P5A1EVH24,2024-01-30T14:39:08.013193483Z,,
01HNDCYH1NSH786FMKR6GMM8RC,true,2024-01-30T14:39:19.267799171Z,01HNDC2SCDA2PS3G1H5HTTA4BW,2024-01-30T14:39:09.365145342Z,01HNDC2SCZYNP9206KZ6Y50E05,2024-01-30T14:39:09.365145342Z,01HNDCTAQ2GRPXGTEBDF1H4SN1,2024-01-30T14:39:09.365145342Z,01HNDCTCZCQ6NAQ8RA00CZ5WSW,2024-01-30T14:39:09.365145342Z,01HNDCJKZRXXD9W42XVJD424G1,2024-01-30T14:39:09.365145342Z,25,2024-01-30T14:39:19.302253763Z
01HNDCYH2M9SZHE506SHAT0X92,true,2024-01-30T14:39:20.738483284Z,01HNDC2SCDA2PS3G1H5HTTA4BW,2024-01-30T14:39:09.396472634Z,01HNDC2SCZYNP9206KZ6Y50E05,2024-01-30T14:39:09.396472634Z,01HNDCTAQ2GRPXGTEBDF1H4SN1,2024-01-30T14:39:09.396472634Z,01HNDCTCZCQ6NAQ8RA00CZ5WSW,2024-01-30T14:39:09.396472634Z,01HNDCFZ6RRGCMRMS4A7GC13JX,2024-01-30T14:39:09.396472634Z,45,2024-01-30T14:39:20.705563921Z
01HNDCYH5AY01KB33Y2KFJS8SM,true,2024-01-30T14:39:16.532094775Z,01HNDC2SCDA2PS3G1H5HTTA4BW,2024-01-30T14:39:09.482605905Z,01HNDC2SCZYNP9206KZ6Y50E05,2024-01-30T14:39:09.482605905Z,01HNDCTAQ2GRPXGTEBDF1H4SN1,2024-01-30T14:39:09.482605905Z,01HNDCTCZCQ6NAQ8RA00CZ5WSW,2024-01-30T14:39:09.482605905Z,01HNDCDXK8CXR5CV0WSZ2N08VW,2024-01-30T14:39:09.482605905Z,31,2024-01-30T14:39:16.434445671Z
01HNDCYH6DPPKGWW3NPT8ZXX95,true,2024-01-30T14:39:19.856439654Z,01HNDC2SCDA2PS3G1H5HTTA4BW,2024-01-30T14:39:09.517650108Z,01HNDC2SCZYNP9206KZ6Y50E05,2024-01-30T14:39:09.517650108Z,01HNDCTAQ2GRPXGTEBDF1H4SN1,2024-01-30T14:39:09.517650108Z,01HNDCTCZCQ6NAQ8RA00CZ5WSW,2024-01-30T14:39:09.517650108Z,01HNDCKP808JZHQ47ZV3BCMGAK,2024-01-30T14:39:09.517650108Z,35,2024-01-30T14:39:19.88320369Z
01HNDCYPGG3F6C8XJWBDRC7JPJ,true,2024-01-30T14:39:25.852028942Z,01HNDC2T4B5RG8B9H5Q1KE1XB6,2024-01-30T14:39:14.960193819Z,01HNDC2T4YGQE9BBG0H0DQE0NX,2024-01-30T14:39:14.960193819Z,01HNDCXMP9NZVA3S0WRD8ZN4SB,2024-01-30T14:39:14.960193819Z,01HNDCXP3PS77J1K73NA0NWQTE,2024-01-30T14:39:14.960193819Z,01HNDCX113WMQN2RX13W53H4BK,2024-01-30T14:39:14.960193819Z,25,2024-01-30T14:39:25.884715238Z
01HNDCYPHJG03P5VE6AJ7TKMCB,true,2024-01-30T14:39:39.921296758Z,01HNDC2T4B5RG8B9H5Q1KE1XB6,2024-01-30T14:39:14.994146014Z,01HNDC2T4YGQE9BBG0H0DQE0NX,2024-01-30T14:39:14.994146014Z,01HNDCXMP9NZVA3S0WRD8ZN4SB,2024-01-30T14:39:14.994146014Z,01HNDCXP3PS77J1K73NA0NWQTE,2024-01-30T14:39:14.994146014Z,01HNDCRQT5HQZQJYCVVFEQFPWE,2024-01-30T14:39:14.994146014Z,40,2024-01-30T14:39:39.86779416Z
01HNDCYPJJP5AZNETDK8CXKFA8,true,2024-01-30T14:39:25.468981971Z,01HNDC2T4B5RG8B9H5Q1KE1XB6,2024-01-30T14:39:15.026972508Z,01HNDC2T4YGQE9BBG0H0DQE0NX,2024-01-30T14:39:15.026972508Z,01HNDCXMP9NZVA3S0WRD8ZN4SB,2024-01-30T14:39:15.026972508Z,01HNDCXP3PS77J1K73NA0NWQTE,2024-01-30T14:39:15.026972508Z,01HNDCRX98Z8QGFQX7KBHTZG8M,2024-01-30T14:39:15.026972508Z,25,2024-01-30T14:39:25.408978426Z
01HNDCYPN8B0E87710KFQR4J23,true,2024-01-30T14:39:26.545288728Z,01HNDC2T4B5RG8B9H5Q1KE1XB6,2024-01-30T14:39:15.112288816Z,01HNDC2T4YGQE9BBG0H0DQE0NX,2024-01-30T14:39:15.112288816Z,01HNDCXMP9NZVA3S0WRD8ZN4SB,2024-01-30T14:39:15.112288816Z,01HNDCXP3PS77J1K73NA0NWQTE,2024-01-30T14:39:15.112288816Z,01HNDCRY7VS260WNJNG5GYN83V,2024-01-30T14:39:15.112288816Z,50,2024-01-30T14:39:26.485352949Z
01HNDCYQ57RFC0SZZT07CX3WT6,,,01HNDC2SZRQFKQY4T3TCVR8R41,2024-01-30T14:39:15.623875839Z,01HNDC2T07P9D0825P1RBCSX3Q,2024-01-30T14:39:15.623875839Z,01HNDCWHVCPY7P7K5G8E3S4YRZ,2024-01-30T14:39:15.623875839Z,01HNDCWKS0SY7MBFSRG9HHQ3SW,2024-01-30T14:39:15.623875839Z,01HNDCNH6CM4Y32KVRN48KZ8R0,2024-01-30T14:39:15.623875839Z,,
01HNDCYQ6A2BDJM3PNFGB5YTW8,true,2024-01-30T14:39:30.620307198Z,01HNDC2SZRQFKQY4T3TCVR8R41,2024-01-30T14:39:15.658223963Z,01HNDC2T07P9D0825P1RBCSX3Q,2024-01-30T14:39:15.658223963Z,01HNDCWHVCPY7P7K5G8E3S4YRZ,2024-01-30T14:39:15.658223963Z,01HNDCWKS0SY7MBFSRG9HHQ3SW,2024-01-30T14:39:15.658223963Z,01HNDCS1F4P07DT12J7R3NKNB3,2024-01-30T14:39:15.658223963Z,20,2024-01-30T14:39:30.56722913Z
01HNDCYQ76N3CBRMKGVX0Z3C8J,true,2024-01-30T14:39:27.016678266Z,01HNDC2SZRQFKQY4T3TCVR8R41,2024-01-30T14:39:15.687003163Z,01HNDC2T07P9D0825P1RBCSX3Q,2024-01-30T14:39:15.687003163Z,01HNDCWHVCPY7P7K5G8E3S4YRZ,2024-01-30T14:39:15.687003163Z,01HNDCWKS0SY7MBFSRG9HHQ3SW,2024-01-30T14:39:15.687003163Z,01HNDCRD1YH2CCKKSFCE3ZBZJQ,2024-01-30T14:39:15.687003163Z,22,2024-01-30T14:39:26.988976553Z
01HNDCYQ8F5YS65VYD7K9QE26J,true,2024-01-30T14:39:36.798953373Z,01HNDC2SZRQFKQY4T3TCVR8R41,2024-01-30T14:39:15.727760522Z,01HNDC2T07P9D0825P1RBCSX3Q,2024-01-30T14:39:15.727760522Z,01HNDCWHVCPY7P7K5G8E3S4YRZ,2024-01-30T14:39:15.727760522Z,01HNDCWKS0SY7MBFSRG9HHQ3SW,2024-01-30T14:39:15.727760522Z,01HNDCRP3H6Q7NG31VYXM9VJ0K,2024-01-30T14:39:15.727760522Z,33,2024-01-30T14:39:36.827687371Z
01HNDCYWQY1HR4PZE0H7ETCK09,true,2024-01-30T14:39:30.063457474Z,01HNDC2SCDA2PS3G1H5HTTA4BW,2024-01-30T14:39:21.342274432Z,01HNDC2SCZYNP9206KZ6Y50E05,2024-01-30T14:39:21.342274432Z,01HNDCTATBVHBS2TQPMR51DAV0,2024-01-30T14:39:21.342274432Z,01HNDCTDM5E44DQ882MP3BKTHN,2024-01-30T14:39:21.342274432Z,01HNDCDXK8CXR5CV0WSZ2N08VW,2024-01-30T14:39:21.342274432Z,30,2024-01-30T14:39:30.002994682Z
01HNDCYWRT3DWKFY9BZZN174VS,true,2024-01-30T14:39:28.401991785Z,01HNDC2SCDA2PS3G1H5HTTA4BW,2024-01-30T14:39:21.370345197Z,01HNDC2SCZYNP9206KZ6Y50E05,2024-01-30T14:39:21.370345197Z,01HNDCTATBVHBS2TQPMR51DAV0,2024-01-30T14:39:21.370345197Z,01HNDCTDM5E44DQ882MP3BKTHN,2024-01-30T14:39:21.370345197Z,01HNDCJKZRXXD9W42XVJD424G1,2024-01-30T14:39:21.370345197Z,25,2024-01-30T14:39:28.369111038Z
01HNDCYWSMNSJJZEMJA86KQM0X,true,2024-01-30T14:39:29.889455783Z,01HNDC2SCDA2PS3G1H5HTTA4BW,2024-01-30T14:39:21.396375016Z,01HNDC2SCZYNP9206KZ6Y50E05,2024-01-30T14:39:21.396375016Z,01HNDCTATBVHBS2TQPMR51DAV0,2024-01-30T14:39:21.396375016Z,01HNDCTDM5E44DQ882MP3BKTHN,2024-01-30T14:39:21.396375016Z,01HNDCFZ6RRGCMRMS4A7GC13JX,2024-01-30T14:39:21.396375016Z,40,2024-01-30T14:39:29.833406844Z
01HNDCYWTHBS060X8M71ZW7T24,true,2024-01-30T14:39:31.573233541Z,01HNDC2SCDA2PS3G1H5HTTA4BW,2024-01-30T14:39:21.425086833Z,01HNDC2SCZYNP9206KZ6Y50E05,2024-01-30T14:39:21.425086833Z,01HNDCTATBVHBS2TQPMR51DAV0,2024-01-30T14:39:21.425086833Z,01HNDCTDM5E44DQ882MP3BKTHN,2024-01-30T14:39:21.425086833Z,01HNDCKP808JZHQ47ZV3BCMGAK,2024-01-30T14:39:21.425086833Z,40,2024-01-30T14:39:31.541978049Z
01HNDCYX5HHFMSDYFEVGYAS6NG,,,01HNDC8XW0KNX09V30K2VN023V,2024-01-30T14:39:21.777680203Z,01HNDC8XWYRY0CGEX6K29XMKKS,2024-01-30T14:39:21.777680203Z,01HNDCS48KQMSW6X1FMEMRFEZ4,2024-01-30T14:39:21.777680203Z,01HNDCS6P74M9S6J0SWCQCHXQR,2024-01-30T14:39:21.777680203Z,01HNDC2N3ZMS2HYDPM48KW2XQE,2024-01-30T14:39:21.777680203Z,,
01HNDCYX6DK098CNZ5A1DNNVZY,,,01HNDC8XW0KNX09V30K2VN023V,2024-01-30T14:39:21.805422745Z,01HNDC8XWYRY0CGEX6K29XMKKS,2024-01-30T14:39:21.805422745Z,01HNDCS48KQMSW6X1FMEMRFEZ4,2024-01-30T14:39:21.805422745Z,01HNDCS6P74M9S6J0SWCQCHXQR,2024-01-30T14:39:21.805422745Z,01HNDC543DM9AMPZFGG3F558DT,2024-01-30T14:39:21.805422745Z,,
