"","...1","text","time","round","recipient","sender.id","sender.name","groupID","treatmentName"
"5701",8780,"5 squirrel 4 rabbits",1713912441551,3,"01HW6HX18MRBDT2DG7GKP54N23","01HW6HMP7XEGC92HFC5JJB3B8D","player 1","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5702",8781,"5 squirrel",1713912488147,4,"01HW6HZJPVSBV62240B0C7N5FR","01HW6HMP7XEGC92HFC5JJB3B8D","player 1","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5703",8782,"5 squirrels on mine,.. mostly been squirrels so fat with few rabbit",1713912487556,4,"01HW6HX18MRBDT2DG7GKP54N23","01HW6J06E6JXB80DR7PYN76K4C","player 4","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5704",8783,"far",1713912492732,4,"01HW6HX18MRBDT2DG7GKP54N23","01HW6J06E6JXB80DR7PYN76K4C","player 4","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5705",8784,"3 rabbit",1713912495159,4,"01HW6J06E6JXB80DR7PYN76K4C","01HW6HX18MRBDT2DG7GKP54N23","player 2","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5706",8785,"2 squirrels 2 rabbits",1713912537005,5,"01HW6HX18MRBDT2DG7GKP54N23","01HW6HZJPVSBV62240B0C7N5FR","player 3","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5707",8786,"5 squirrels, seen a little more squireels than rabbits so far",1713912545826,5,"01HW6HZJPVSBV62240B0C7N5FR","01HW6J06E6JXB80DR7PYN76K4C","player 4","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5708",8787,"I am only seeing 2 Squirrels",1713912549670,5,"01HW6HMP7XEGC92HFC5JJB3B8D","01HW6HX18MRBDT2DG7GKP54N23","player 2","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5709",8788,"5 squirrel 4 rabbits",1713912559761,5,"01HW6J06E6JXB80DR7PYN76K4C","01HW6HMP7XEGC92HFC5JJB3B8D","player 1","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5710",8789,"is it broken?",1713912559768,5,"01HW6HMP7XEGC92HFC5JJB3B8D","01HW6HX18MRBDT2DG7GKP54N23","player 2","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5711",8790,"5 squirrelllsss",1713912600575,6,"01HW6HMP7XEGC92HFC5JJB3B8D","01HW6J06E6JXB80DR7PYN76K4C","player 4","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5712",8791,"2 squirrels 2 rabbits",1713912604901,6,"01HW6J06E6JXB80DR7PYN76K4C","01HW6HZJPVSBV62240B0C7N5FR","player 3","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5713",8792,"5 squirrel 4 rabbits",1713912615607,6,"01HW6HX18MRBDT2DG7GKP54N23","01HW6HMP7XEGC92HFC5JJB3B8D","player 1","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5714",8793,"where are you looking",1713912620709,6,"01HW6HZJPVSBV62240B0C7N5FR","01HW6HX18MRBDT2DG7GKP54N23","player 2","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5715",8794,"2 squirrels 2 rabbits, same every ti",1713912656329,7,"01HW6HMP7XEGC92HFC5JJB3B8D","01HW6HZJPVSBV62240B0C7N5FR","player 3","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5716",8795,"5 squirrel, seeems pretty even",1713912656612,7,"01HW6HX18MRBDT2DG7GKP54N23","01HW6J06E6JXB80DR7PYN76K4C","player 4","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5717",8796,"4 rabbits 5 squirrels",1713912672674,7,"01HW6HZJPVSBV62240B0C7N5FR","01HW6HMP7XEGC92HFC5JJB3B8D","player 1","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5718",8797,"tragic",1713912676341,7,"01HW6J06E6JXB80DR7PYN76K4C","01HW6HX18MRBDT2DG7GKP54N23","player 2","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5719",8798,"2 squirrels 2 rabbits",1713912710230,8,"01HW6HX18MRBDT2DG7GKP54N23","01HW6HZJPVSBV62240B0C7N5FR","player 3","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5720",8799,"5 squirrels, preety even atm",1713912717361,8,"01HW6HZJPVSBV62240B0C7N5FR","01HW6J06E6JXB80DR7PYN76K4C","player 4","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5721",8800,"are they in the bush?",1713912723391,8,"01HW6HMP7XEGC92HFC5JJB3B8D","01HW6HX18MRBDT2DG7GKP54N23","player 2","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5722",8801,"5 squirrels 4 rabbits",1713912731511,8,"01HW6J06E6JXB80DR7PYN76K4C","01HW6HMP7XEGC92HFC5JJB3B8D","player 1","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5723",8802,"2 squirrels 2 rabbits",1713912767127,9,"01HW6J06E6JXB80DR7PYN76K4C","01HW6HZJPVSBV62240B0C7N5FR","player 3","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5724",8803,"5 squirrell, slightly more squirels i rhink",1713912776874,9,"01HW6HMP7XEGC92HFC5JJB3B8D","01HW6J06E6JXB80DR7PYN76K4C","player 4","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5725",8804,"2",1713912790861,9,"01HW6HZJPVSBV62240B0C7N5FR","01HW6HX18MRBDT2DG7GKP54N23","player 2","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5726",8805,"2 squirrels 2 rabbits",1713912838325,10,"01HW6HMP7XEGC92HFC5JJB3B8D","01HW6HZJPVSBV62240B0C7N5FR","player 3","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5727",8806,"5 squireel, slightly more squirels i think",1713912844553,10,"01HW6HX18MRBDT2DG7GKP54N23","01HW6J06E6JXB80DR7PYN76K4C","player 4","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5728",8807,"wow maybe mine is broken",1713912852086,10,"01HW6J06E6JXB80DR7PYN76K4C","01HW6HX18MRBDT2DG7GKP54N23","player 2","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5729",8808,"5 squirrels 4 rabbits",1713912860794,10,"01HW6HZJPVSBV62240B0C7N5FR","01HW6HMP7XEGC92HFC5JJB3B8D","player 1","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5730",8809,"five squirel",1713912887724,11,"01HW6HZJPVSBV62240B0C7N5FR","01HW6J06E6JXB80DR7PYN76K4C","player 4","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5731",8810,"2 squirrels 2 rabbits",1713912888717,11,"01HW6HX18MRBDT2DG7GKP54N23","01HW6HZJPVSBV62240B0C7N5FR","player 3","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5732",8811,"4 rabbits 5 squirrels",1713912902616,11,"01HW6J06E6JXB80DR7PYN76K4C","01HW6HMP7XEGC92HFC5JJB3B8D","player 1","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5733",8812,"2 squirrels 2 rabbits",1713912940208,12,"01HW6J06E6JXB80DR7PYN76K4C","01HW6HZJPVSBV62240B0C7N5FR","player 3","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5734",8813,"5 squirels",1713912945425,12,"01HW6HMP7XEGC92HFC5JJB3B8D","01HW6J06E6JXB80DR7PYN76K4C","player 4","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5735",8814,"5 squirrels 4 rabbits",1713912951913,12,"01HW6HX18MRBDT2DG7GKP54N23","01HW6HMP7XEGC92HFC5JJB3B8D","player 1","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5736",8815,"a few more quirel than rabbit",1713912956061,12,"01HW6HMP7XEGC92HFC5JJB3B8D","01HW6J06E6JXB80DR7PYN76K4C","player 4","01HW6F4ZPVSWBJHAR0805237NZ","rerun-unidirectional- 0.3"
"5737",8816,"there are 4 squirrels",1713912216309,1,"01HW6HVJTRW51Q8F7PH49SNYHD","01HW6HWV85V9EHKYY65WF7DWT7","player 4","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5738",8817,"I don't see any animals.",1713912226362,1,"01HW6HWV85V9EHKYY65WF7DWT7","01HW6HVJTRW51Q8F7PH49SNYHD","player 2","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5739",8818,"some critters, beware",1713912224877,1,"01HW6HTJ9FKEQD197FV1FQNRSF","01HW6HVKQ68G7QV1FBEP4C974R","player 3","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5740",8819,"I see 6 rabbits and 6 chipmunks?",1713912231676,1,"01HW6HVKQ68G7QV1FBEP4C974R","01HW6HTJ9FKEQD197FV1FQNRSF","player 1","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5741",8820,"there are 4 squirrels",1713912274393,2,"01HW6HVKQ68G7QV1FBEP4C974R","01HW6HWV85V9EHKYY65WF7DWT7","player 4","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5742",8821,"6 rabbits 6 squirrels",1713912274471,2,"01HW6HWV85V9EHKYY65WF7DWT7","01HW6HTJ9FKEQD197FV1FQNRSF","player 1","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5743",8822,"I don't see any animals.",1713912279657,2,"01HW6HTJ9FKEQD197FV1FQNRSF","01HW6HVJTRW51Q8F7PH49SNYHD","player 2","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5744",8823,"couple of critters, look out",1713912281058,2,"01HW6HVJTRW51Q8F7PH49SNYHD","01HW6HVKQ68G7QV1FBEP4C974R","player 3","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5745",8824,"there are 4 squirrels",1713912329629,3,"01HW6HTJ9FKEQD197FV1FQNRSF","01HW6HWV85V9EHKYY65WF7DWT7","player 4","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5746",8825,"2 critters",1713912336604,3,"01HW6HWV85V9EHKYY65WF7DWT7","01HW6HVKQ68G7QV1FBEP4C974R","player 3","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5747",8826,"I don't see any animals just 2 boxes.",1713912340527,3,"01HW6HVKQ68G7QV1FBEP4C974R","01HW6HVJTRW51Q8F7PH49SNYHD","player 2","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5748",8827,"animals at a 1:1 ratio, 6 squirrels, 6 rabbits!",1713912340583,3,"01HW6HVJTRW51Q8F7PH49SNYHD","01HW6HTJ9FKEQD197FV1FQNRSF","player 1","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5749",8828,"there are 4 squirrels",1713912375727,4,"01HW6HVJTRW51Q8F7PH49SNYHD","01HW6HWV85V9EHKYY65WF7DWT7","player 4","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5750",8829,"STEP RIGHT UP AND SEE OUR DELIGHTFUL SQUIRRELS (6) AND RABBITS (6), plenty to go around!",1713912391834,4,"01HW6HVKQ68G7QV1FBEP4C974R","01HW6HTJ9FKEQD197FV1FQNRSF","player 1","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5751",8830,"I don't see any animals - just 2 empty boxes.",1713912395679,4,"01HW6HWV85V9EHKYY65WF7DWT7","01HW6HVJTRW51Q8F7PH49SNYHD","player 2","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5752",8831,"couple of critters",1713912394207,4,"01HW6HTJ9FKEQD197FV1FQNRSF","01HW6HVKQ68G7QV1FBEP4C974R","player 3","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5753",8832,"there are 4 squirrels",1713912428599,5,"01HW6HVKQ68G7QV1FBEP4C974R","01HW6HWV85V9EHKYY65WF7DWT7","player 4","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5754",8833,"I don't see any animals just 2 empty boxes.",1713912436399,5,"01HW6HTJ9FKEQD197FV1FQNRSF","01HW6HVJTRW51Q8F7PH49SNYHD","player 2","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5755",8834,"A dozen, they be, and split equally! 🐇🐿",1713912437485,5,"01HW6HWV85V9EHKYY65WF7DWT7","01HW6HTJ9FKEQD197FV1FQNRSF","player 1","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5756",8835,"couple of critters",1713912436695,5,"01HW6HVJTRW51Q8F7PH49SNYHD","01HW6HVKQ68G7QV1FBEP4C974R","player 3","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5757",8836,"there are 4 squirrels",1713912475908,6,"01HW6HTJ9FKEQD197FV1FQNRSF","01HW6HWV85V9EHKYY65WF7DWT7","player 4","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5758",8837,"2 critters",1713912480485,6,"01HW6HWV85V9EHKYY65WF7DWT7","01HW6HVKQ68G7QV1FBEP4C974R","player 3","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5759",8838,"Half a dozen of one, half a dozen of the other.",1713912482563,6,"01HW6HVJTRW51Q8F7PH49SNYHD","01HW6HTJ9FKEQD197FV1FQNRSF","player 1","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5760",8839,"I don't see any animals just 2 empty boxes.",1713912486161,6,"01HW6HVKQ68G7QV1FBEP4C974R","01HW6HVJTRW51Q8F7PH49SNYHD","player 2","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5761",8840,"🐇🐇🐇🐇🐇🐇🐿🐿🐿🐿🐿🐿",1713912527879,7,"01HW6HVKQ68G7QV1FBEP4C974R","01HW6HTJ9FKEQD197FV1FQNRSF","player 1","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5762",8841,"there are 4 squirrels",1713912529845,7,"01HW6HVJTRW51Q8F7PH49SNYHD","01HW6HWV85V9EHKYY65WF7DWT7","player 4","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5763",8842,"I just see 2 empty boxes.",1713912533928,7,"01HW6HWV85V9EHKYY65WF7DWT7","01HW6HVJTRW51Q8F7PH49SNYHD","player 2","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5764",8843,"2 critters",1713912535127,7,"01HW6HTJ9FKEQD197FV1FQNRSF","01HW6HVKQ68G7QV1FBEP4C974R","player 3","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5765",8844,"there are 4 squirrels",1713912569224,8,"01HW6HVKQ68G7QV1FBEP4C974R","01HW6HWV85V9EHKYY65WF7DWT7","player 4","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5766",8845,"I just see 2 empty boxes.",1713912572313,8,"01HW6HTJ9FKEQD197FV1FQNRSF","01HW6HVJTRW51Q8F7PH49SNYHD","player 2","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5767",8846,"2 critters",1713912573727,8,"01HW6HVJTRW51Q8F7PH49SNYHD","01HW6HVKQ68G7QV1FBEP4C974R","player 3","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5768",8847,"OMG THEY'RE SO CUTE, THERE'S SIX SQUIRRELS, AND THE SAME AMOUNT OF RABBITS AGAIN!!",1713912583341,8,"01HW6HWV85V9EHKYY65WF7DWT7","01HW6HTJ9FKEQD197FV1FQNRSF","player 1","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5769",8848,"there are 4 squirrels",1713912613629,9,"01HW6HTJ9FKEQD197FV1FQNRSF","01HW6HWV85V9EHKYY65WF7DWT7","player 4","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5770",8849,"I just see 2 empty boxes.",1713912615404,9,"01HW6HVKQ68G7QV1FBEP4C974R","01HW6HVJTRW51Q8F7PH49SNYHD","player 2","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5771",8850,"2 critters",1713912626496,9,"01HW6HWV85V9EHKYY65WF7DWT7","01HW6HVKQ68G7QV1FBEP4C974R","player 3","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5772",8851,"I see 6 squirrels, I see 6 rabbits.",1713912634491,9,"01HW6HVJTRW51Q8F7PH49SNYHD","01HW6HTJ9FKEQD197FV1FQNRSF","player 1","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5773",8852,"there are 4 squirrels",1713912660893,10,"01HW6HVJTRW51Q8F7PH49SNYHD","01HW6HWV85V9EHKYY65WF7DWT7","player 4","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5774",8853,"I just see 2 empty boxes.",1713912661033,10,"01HW6HWV85V9EHKYY65WF7DWT7","01HW6HVJTRW51Q8F7PH49SNYHD","player 2","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5775",8854,"2 critters",1713912663401,10,"01HW6HTJ9FKEQD197FV1FQNRSF","01HW6HVKQ68G7QV1FBEP4C974R","player 3","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5776",8855,"6 of each, 12 total.",1713912667256,10,"01HW6HVKQ68G7QV1FBEP4C974R","01HW6HTJ9FKEQD197FV1FQNRSF","player 1","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5777",8856,"there are 4 squirrels",1713912704836,11,"01HW6HVKQ68G7QV1FBEP4C974R","01HW6HWV85V9EHKYY65WF7DWT7","player 4","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5778",8857,"I just see 2 empty boxes.",1713912707986,11,"01HW6HTJ9FKEQD197FV1FQNRSF","01HW6HVJTRW51Q8F7PH49SNYHD","player 2","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5779",8858,"2 critters",1713912713976,11,"01HW6HVJTRW51Q8F7PH49SNYHD","01HW6HVKQ68G7QV1FBEP4C974R","player 3","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5780",8859,"I SEE 6 RABBITS, I SEE 6 SQUIRRELS, WOW",1713912721393,11,"01HW6HWV85V9EHKYY65WF7DWT7","01HW6HTJ9FKEQD197FV1FQNRSF","player 1","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5781",8860,"I just see 2 empty boxes.",1713912751732,12,"01HW6HVKQ68G7QV1FBEP4C974R","01HW6HVJTRW51Q8F7PH49SNYHD","player 2","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5782",8861,"there are 4 squirrels",1713912756820,12,"01HW6HTJ9FKEQD197FV1FQNRSF","01HW6HWV85V9EHKYY65WF7DWT7","player 4","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5783",8862,"2 critters",1713912757655,12,"01HW6HWV85V9EHKYY65WF7DWT7","01HW6HVKQ68G7QV1FBEP4C974R","player 3","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5784",8863,"Inventory: Rabbit*6, Squirrel*6",1713912760189,12,"01HW6HVJTRW51Q8F7PH49SNYHD","01HW6HTJ9FKEQD197FV1FQNRSF","player 1","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5785",8864,"im confused",1713912780601,12,"01HW6HWV85V9EHKYY65WF7DWT7","01HW6HVKQ68G7QV1FBEP4C974R","player 3","01HW6F50CWBAC00JQHMVZE4Z01","rerun-unidirectional- 0.3"
"5786",8865,"One squirrel and one rabbit.",1713912168027,1,"01HW6HPY776QAAZ7WJKVYMTTHY","01HW6HTCR14HRV03J4Q4527P8V","player 3","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5787",8866,"2 squirrels 2 rabbits",1713912171707,1,"01HW6HVMET9NY1FP89M5E69PH5","01HW6HT3KVRXF7Y4TB1KWXEX1W","player 2","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5788",8867,"One squirrel, one rabbit.",1713912230625,2,"01HW6HT3KVRXF7Y4TB1KWXEX1W","01HW6HTCR14HRV03J4Q4527P8V","player 3","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5789",8868,"2 squirrels 2 rabbits",1713912238133,2,"01HW6HPY776QAAZ7WJKVYMTTHY","01HW6HT3KVRXF7Y4TB1KWXEX1W","player 2","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5790",8869,"2 squirrels",1713912241081,2,"01HW6HVMET9NY1FP89M5E69PH5","01HW6HPY776QAAZ7WJKVYMTTHY","player 1","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5791",8870,"we need more rabbits",1713912245203,2,"01HW6HTCR14HRV03J4Q4527P8V","01HW6HVMET9NY1FP89M5E69PH5","player 4","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5792",8871,"2 squirrels 2 rabbits",1713912291990,3,"01HW6HTCR14HRV03J4Q4527P8V","01HW6HT3KVRXF7Y4TB1KWXEX1W","player 2","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5793",8872,"One rabbit, one squirrel",1713912293601,3,"01HW6HVMET9NY1FP89M5E69PH5","01HW6HTCR14HRV03J4Q4527P8V","player 3","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5794",8873,"2 squirrels",1713912292627,3,"01HW6HT3KVRXF7Y4TB1KWXEX1W","01HW6HPY776QAAZ7WJKVYMTTHY","player 1","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5795",8874,"One rabbit, one squirrel",1713912344828,4,"01HW6HPY776QAAZ7WJKVYMTTHY","01HW6HTCR14HRV03J4Q4527P8V","player 3","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5796",8875,"2 squirrels 2 rabbits",1713912351818,4,"01HW6HVMET9NY1FP89M5E69PH5","01HW6HT3KVRXF7Y4TB1KWXEX1W","player 2","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5797",8876,"2 squirrels",1713912352166,4,"01HW6HTCR14HRV03J4Q4527P8V","01HW6HPY776QAAZ7WJKVYMTTHY","player 1","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5798",8877,"One rabbit, one squirrel",1713912409611,5,"01HW6HT3KVRXF7Y4TB1KWXEX1W","01HW6HTCR14HRV03J4Q4527P8V","player 3","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5799",8878,"2 squirrels 2 rabbits",1713912418610,5,"01HW6HPY776QAAZ7WJKVYMTTHY","01HW6HT3KVRXF7Y4TB1KWXEX1W","player 2","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5800",8879,"2 squirrels",1713912427069,5,"01HW6HVMET9NY1FP89M5E69PH5","01HW6HPY776QAAZ7WJKVYMTTHY","player 1","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5801",8880,"One rabbit, one squirrel",1713912474724,6,"01HW6HVMET9NY1FP89M5E69PH5","01HW6HTCR14HRV03J4Q4527P8V","player 3","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5802",8881,"2 squirrels 2 rabbits",1713912477174,6,"01HW6HTCR14HRV03J4Q4527P8V","01HW6HT3KVRXF7Y4TB1KWXEX1W","player 2","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5803",8882,"2 squirrels",1713912483366,6,"01HW6HT3KVRXF7Y4TB1KWXEX1W","01HW6HPY776QAAZ7WJKVYMTTHY","player 1","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5804",8883,"One rabbit, one squirrel",1713912538777,7,"01HW6HPY776QAAZ7WJKVYMTTHY","01HW6HTCR14HRV03J4Q4527P8V","player 3","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5805",8884,"2 squirrels 2 rabbits",1713912544684,7,"01HW6HVMET9NY1FP89M5E69PH5","01HW6HT3KVRXF7Y4TB1KWXEX1W","player 2","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5806",8885,"2 squirrels",1713912546140,7,"01HW6HTCR14HRV03J4Q4527P8V","01HW6HPY776QAAZ7WJKVYMTTHY","player 1","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5807",8886,"One rabbit, one squirrel",1713912603018,8,"01HW6HT3KVRXF7Y4TB1KWXEX1W","01HW6HTCR14HRV03J4Q4527P8V","player 3","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5808",8887,"2 squirrel 2 rabbits",1713912608372,8,"01HW6HPY776QAAZ7WJKVYMTTHY","01HW6HT3KVRXF7Y4TB1KWXEX1W","player 2","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5809",8888,"2 squirrels",1713912609347,8,"01HW6HVMET9NY1FP89M5E69PH5","01HW6HPY776QAAZ7WJKVYMTTHY","player 1","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5810",8889,"One rabbit, one squirrel",1713912664198,9,"01HW6HVMET9NY1FP89M5E69PH5","01HW6HTCR14HRV03J4Q4527P8V","player 3","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5811",8890,"2 squirrels",1713912667625,9,"01HW6HT3KVRXF7Y4TB1KWXEX1W","01HW6HPY776QAAZ7WJKVYMTTHY","player 1","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5812",8891,"2 squirrels 2 rabbits",1713912669386,9,"01HW6HTCR14HRV03J4Q4527P8V","01HW6HT3KVRXF7Y4TB1KWXEX1W","player 2","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5813",8892,"One rabbit, one squirrel",1713912724340,10,"01HW6HPY776QAAZ7WJKVYMTTHY","01HW6HTCR14HRV03J4Q4527P8V","player 3","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
"5814",8893,"2 squirrels 2 rabbits",1713912728248,10,"01HW6HVMET9NY1FP89M5E69PH5","01HW6HT3KVRXF7Y4TB1KWXEX1W","player 2","01HW6F511732PPR4Z344M9QSPR","rerun-unidirectional- 0.3"
